,room_type,price,host_acceptance_rate,host_is_superhost,accommodates,bathrooms,review_scores_cleanliness,host_identity_verified,instant_bookable,property_type
12572,2,996.0,83.0,0,2,1.0,4.67,1,0,58
12574,2,1785.0,83.0,0,2,1.0,4.52,1,0,58
12575,2,896.0,83.0,0,2,1.0,4.91,1,0,58
12576,2,1387.0,99.0,0,2,1.0,4.7,1,0,58
12577,2,996.0,83.0,0,2,1.0,5.0,1,0,58
12578,2,1030.0,83.0,0,2,1.0,5.0,1,0,58
12579,2,350.0,100.0,0,2,1.0,4.8,1,0,41
12580,2,1030.0,83.0,0,2,1.0,4.71,1,0,58
12589,2,520.0,97.0,1,2,1.0,4.95,1,0,34
12591,2,1114.0,100.0,0,6,2.0,4.8,1,0,42
12595,2,1000.0,100.0,0,3,1.0,4.8,1,0,34
12599,2,1425.0,100.0,1,3,1.0,4.86,1,1,53
12600,2,1209.0,99.0,0,2,2.5,5.0,1,1,29
12601,2,1114.0,99.0,0,2,2.5,4.67,1,1,29
12602,2,380.0,98.0,1,2,1.0,4.86,1,0,40
12603,2,550.0,98.0,1,3,1.0,4.83,1,0,40
12608,2,1069.0,100.0,1,2,1.0,4.73,1,1,53
12609,2,750.0,100.0,1,2,1.0,4.5,1,1,34
12610,2,420.0,75.0,0,2,1.0,5.0,1,0,51
12612,2,650.0,99.0,0,2,1.0,4.8,0,0,42
12616,2,1114.0,100.0,0,2,1.0,4.45,1,0,43
12620,2,1114.0,99.0,0,2,2.0,5.0,0,0,66
12627,2,1850.0,100.0,1,4,1.0,4.82,1,0,66
12629,2,1114.0,100.0,1,4,2.0,5.0,1,1,63
12640,2,444.0,93.0,0,2,1.0,4.7,1,0,51
12643,2,1114.0,100.0,0,2,2.0,4.71,1,1,66
12649,2,386.0,100.0,0,2,1.0,3.85,1,1,51
12650,2,500.0,92.0,1,2,1.0,4.91,1,0,34
12651,2,650.0,48.0,0,2,1.0,4.85,1,0,43
12655,2,330.0,100.0,0,1,1.0,4.82,1,0,58
12660,2,340.0,100.0,1,2,1.0,4.9,1,0,51
12662,2,500.0,100.0,0,2,1.5,4.73,1,1,51
12664,2,591.0,100.0,0,1,1.0,4.85,1,0,59
12668,2,600.0,48.0,0,2,1.0,4.6,1,0,63
12679,2,1100.0,48.0,0,4,1.0,4.0,1,0,63
12680,2,657.0,48.0,0,2,1.0,4.74,1,0,63
12681,2,275.0,38.0,0,1,5.0,5.0,1,0,31
12682,2,494.0,100.0,0,2,1.0,4.4,1,1,42
12684,2,520.0,0.0,0,2,1.5,4.5,1,0,42
12685,2,491.0,100.0,0,2,1.5,4.39,1,1,51
12691,2,480.0,98.0,0,4,1.5,4.69,1,1,45
12692,2,1112.0,100.0,0,3,1.0,4.96,1,0,42
12704,2,1114.0,99.0,0,2,2.0,5.0,0,0,51
12706,2,550.0,48.0,0,2,1.0,4.76,1,0,34
12715,2,1099.0,100.0,1,2,1.0,5.0,1,0,34
12716,2,600.0,100.0,0,2,1.0,5.0,1,0,40
12717,2,750.0,85.0,1,2,1.0,5.0,1,0,42
12723,2,1114.0,100.0,1,1,1.0,4.84,1,1,51
12724,2,890.0,100.0,0,2,1.0,3.0,1,1,51
12725,2,534.0,99.0,0,2,2.0,4.5,1,1,31
12726,2,600.0,50.0,0,1,1.0,5.0,1,0,29
12728,2,700.0,100.0,0,1,1.0,4.8,1,0,40
12731,2,687.0,100.0,1,2,1.0,4.76,1,1,34
12737,2,451.0,100.0,1,2,1.0,4.93,1,0,34
12739,2,400.0,38.0,0,4,4.0,4.8,1,0,31
12740,2,900.0,100.0,0,2,1.0,4.2,1,1,51
12741,2,900.0,100.0,0,2,1.0,5.0,1,1,51
12742,2,550.0,100.0,0,1,1.0,5.0,1,1,51
12744,2,950.0,100.0,0,2,1.0,5.0,1,1,51
12748,2,330.0,99.0,0,1,1.0,4.86,1,0,31
12750,2,780.0,100.0,0,3,1.0,4.79,1,1,42
12752,2,400.0,82.0,1,1,1.0,4.78,1,0,51
12758,2,950.0,100.0,0,2,1.0,5.0,1,0,51
12764,2,520.0,100.0,1,2,1.0,4.96,1,1,40
12765,2,942.0,83.0,1,2,1.0,5.0,1,0,34
12768,2,436.0,99.0,1,2,1.0,4.78,1,1,27
12769,2,680.0,99.0,1,2,1.0,4.75,1,0,31
12778,2,1000.0,50.0,0,2,1.0,5.0,1,1,51
12782,2,914.0,100.0,1,4,2.0,4.57,1,1,51
12793,2,790.0,99.0,1,2,1.0,4.91,1,0,47
12794,2,254.0,99.0,0,2,2.0,4.83,1,0,42
12798,2,460.0,42.0,1,1,1.0,4.75,1,0,51
12801,2,1114.0,99.0,0,2,1.0,4.8,0,0,66
12802,2,1114.0,99.0,0,2,1.0,4.0,0,0,63
12804,2,1114.0,99.0,0,2,1.0,4.8,0,0,29
12805,2,1114.0,100.0,0,1,1.0,4.67,1,0,31
12806,2,550.0,93.0,0,4,1.0,5.0,1,0,34
12818,2,1114.0,99.0,0,2,1.0,4.8,0,0,63
12819,2,620.0,99.0,1,1,1.0,4.95,1,1,47
12821,2,1411.0,100.0,0,1,1.0,4.91,1,0,51
12822,2,600.0,99.0,0,2,1.0,3.0,1,0,51
12827,2,690.0,97.0,0,2,2.0,4.0,1,0,51
12828,2,513.0,97.0,0,1,2.0,3.9,1,0,51
12836,2,493.0,97.0,0,2,2.0,4.43,1,0,51
12838,2,510.0,100.0,0,2,1.5,4.7,1,1,51
12840,2,471.0,100.0,0,2,1.5,4.5,1,1,51
12841,2,199.0,100.0,0,2,3.0,4.7,1,1,41
12842,2,750.0,100.0,0,1,1.0,4.8,1,0,34
12847,2,1114.0,100.0,1,2,1.0,4.87,1,1,41
12848,2,4800.0,99.0,0,1,1.0,4.8,1,1,51
12849,2,613.0,99.0,1,2,1.0,4.57,1,1,51
12851,2,1114.0,76.0,0,1,2.0,4.68,1,0,63
12855,2,1114.0,99.0,0,3,2.0,4.17,1,0,51
12859,2,700.0,100.0,0,2,1.0,4.78,1,1,29
12860,2,833.0,93.0,1,4,3.0,4.6,1,1,42
12870,2,1000.0,97.0,1,4,1.0,4.95,1,1,40
12873,2,800.0,100.0,1,2,1.0,4.97,1,0,42
12874,2,383.0,100.0,0,2,1.0,4.42,1,0,34
12877,2,720.0,82.0,0,2,1.0,5.0,1,0,53
12878,2,1296.0,100.0,1,2,1.0,4.96,1,1,63
12882,2,635.0,75.0,1,1,1.0,4.9,1,0,34
12888,2,480.0,100.0,0,4,1.0,4.57,1,1,51
12889,2,229.0,97.0,0,1,1.0,4.0,1,1,51
12896,2,1114.0,99.0,0,2,1.0,4.91,1,1,41
12901,2,430.0,92.0,0,1,1.0,4.31,1,0,34
12908,2,1114.0,99.0,0,4,2.0,5.0,0,0,66
12910,2,477.0,88.0,0,2,1.0,4.97,1,0,42
12913,2,781.0,99.0,0,2,1.0,4.79,1,1,51
12914,2,450.0,100.0,0,2,1.0,4.34,1,1,51
12916,2,1121.0,100.0,1,2,1.0,4.95,1,1,63
12917,2,1114.0,99.0,0,1,1.0,4.8,0,0,51
12919,2,613.0,99.0,1,2,1.0,4.78,1,1,51
12921,2,957.0,67.0,0,1,1.0,4.5,1,0,53
12924,2,650.0,0.0,0,1,1.5,5.0,1,0,29
12925,2,680.0,0.0,0,2,1.0,5.0,1,0,34
12930,2,1114.0,99.0,0,4,1.5,5.0,0,0,66
12931,2,1114.0,97.0,1,1,1.5,4.57,1,1,31
12933,2,1114.0,99.0,0,4,1.0,5.0,0,0,66
12942,2,1114.0,100.0,0,1,1.0,5.0,1,1,41
12947,2,1171.0,99.0,0,5,1.0,4.57,1,1,66
12950,2,800.0,40.0,0,2,1.0,4.8,1,0,59
12951,2,450.0,97.0,0,2,1.5,4.81,1,0,42
12952,2,395.0,97.0,0,2,1.5,4.61,1,0,42
12953,2,1114.0,99.0,0,4,1.5,5.0,0,0,66
12955,2,1114.0,99.0,0,4,3.0,4.8,0,0,66
12956,2,250.0,71.0,0,1,1.0,5.0,1,0,53
12960,2,656.0,100.0,1,2,1.5,4.95,1,0,42
12963,2,929.0,82.0,0,2,1.0,3.0,1,0,51
12966,2,546.0,98.0,0,2,2.5,4.67,1,1,30
12967,2,410.0,88.0,1,2,1.0,4.92,1,1,42
12970,2,650.0,47.0,0,2,1.0,5.0,1,0,51
12972,2,1114.0,99.0,0,4,2.0,4.8,0,0,66
12976,2,1114.0,99.0,0,2,5.5,5.0,1,0,51
12981,2,650.0,25.0,0,1,1.0,5.0,1,0,31
12984,2,400.0,0.0,0,1,1.0,4.75,1,0,31
12986,2,400.0,100.0,0,3,1.0,4.8,1,1,41
12987,2,1114.0,100.0,0,2,1.0,4.78,1,0,41
12989,2,1114.0,99.0,0,2,1.5,4.8,1,0,51
12993,2,1114.0,97.0,0,2,1.0,5.0,1,1,66
13000,2,348.0,100.0,0,2,1.0,4.79,1,0,41
13001,2,343.0,100.0,0,2,1.0,4.68,1,0,41
13019,2,1114.0,100.0,0,2,1.0,4.69,1,0,43
13020,2,1114.0,99.0,0,4,1.0,4.0,0,0,66
13024,2,1155.0,79.0,0,2,1.0,4.8,1,1,42
13027,2,1114.0,100.0,1,2,1.0,5.0,1,0,34
13029,2,1114.0,100.0,1,2,1.0,5.0,1,0,34
13033,2,385.0,100.0,0,3,1.0,4.46,1,0,41
13035,2,270.0,0.0,0,1,2.0,5.0,1,0,34
13036,2,4299.0,100.0,1,2,1.0,4.95,1,0,42
13038,2,625.0,92.0,1,2,1.5,5.0,1,0,42
13043,2,1114.0,99.0,0,4,2.5,5.0,0,0,66
13049,2,334.0,100.0,0,1,1.0,4.82,1,1,58
13050,2,713.0,99.0,1,3,1.0,4.75,1,1,51
13051,2,1114.0,99.0,0,4,1.0,5.0,0,0,66
13057,2,1114.0,99.0,0,4,2.0,4.75,0,0,66
13058,2,380.0,87.0,0,2,1.0,4.79,1,0,51
13062,2,531.0,92.0,1,1,2.0,4.95,1,0,29
13067,2,650.0,100.0,0,2,1.5,4.84,1,0,34
13075,2,1655.0,99.0,0,2,1.5,4.86,1,0,51
13091,2,900.0,97.0,1,2,1.0,4.88,1,0,51
13093,2,215.0,50.0,0,2,1.0,4.8,1,0,42
13099,2,650.0,85.0,0,2,1.0,4.5,1,0,34
13100,2,1180.0,99.0,0,2,1.0,4.8,1,0,51
13104,2,220.0,50.0,0,2,1.0,4.8,1,0,51
13108,2,1200.0,100.0,0,2,1.0,5.0,1,0,28
13109,2,800.0,99.0,0,2,1.5,4.8,1,0,51
13110,2,450.0,100.0,0,1,1.0,5.0,1,1,34
13117,2,1454.0,100.0,1,2,1.0,4.99,1,1,63
13122,2,1114.0,97.0,1,1,1.0,4.88,1,1,31
13129,2,2533.0,100.0,0,2,1.0,4.63,1,1,66
13130,2,550.0,96.0,0,1,2.5,4.46,1,1,34
13133,2,968.0,86.0,0,2,1.0,4.8,1,1,51
13134,2,1253.0,79.0,0,2,1.0,4.8,1,1,42
13139,2,1114.0,97.0,1,1,1.0,4.75,1,1,31
13140,2,1114.0,97.0,1,1,1.0,4.88,1,1,31
13141,2,1114.0,97.0,1,1,1.0,4.89,1,1,31
13143,2,1114.0,97.0,1,1,1.0,5.0,1,1,31
13145,2,1343.0,79.0,0,2,1.0,4.8,1,1,42
13146,2,927.0,79.0,0,2,1.0,4.8,1,1,42
13154,2,1114.0,99.0,0,13,1.0,4.8,0,0,58
13155,2,1114.0,67.0,0,2,1.0,4.33,1,0,53
13163,2,750.0,100.0,0,2,1.0,3.77,1,0,47
13164,2,759.0,100.0,0,2,1.0,3.75,1,0,47
13165,2,4044.0,99.0,0,2,1.0,4.8,1,1,29
13170,2,699.0,100.0,0,2,1.0,4.42,1,0,47
13175,2,600.0,39.0,0,2,1.0,4.6,1,0,34
13179,2,773.0,99.0,1,3,1.0,4.74,1,0,51
13190,2,400.0,96.0,0,1,1.0,4.51,1,1,34
13193,2,764.0,99.0,1,3,1.0,4.74,1,0,51
13196,2,500.0,100.0,0,2,1.0,5.0,1,0,34
13202,2,849.0,100.0,1,1,1.0,4.94,1,0,51
13213,2,600.0,100.0,0,2,1.5,5.0,1,1,34
13214,2,355.0,98.0,1,1,1.0,4.98,1,1,34
13221,2,615.0,70.0,1,2,1.0,4.83,1,0,53
13233,2,550.0,100.0,0,2,1.5,5.0,1,1,42
13234,2,534.0,100.0,0,2,4.5,4.5,1,1,42
13242,2,480.0,100.0,0,4,1.0,4.5,1,1,51
13245,2,1050.0,98.0,0,2,1.0,4.78,1,1,66
13249,2,1200.0,99.0,0,3,1.5,5.0,1,0,29
13253,2,700.0,83.0,1,3,1.5,4.94,0,0,42
13255,2,1114.0,99.0,1,2,2.0,4.89,1,1,66
13260,2,550.0,100.0,0,2,4.5,4.25,1,1,42
13270,2,625.0,100.0,0,2,4.5,4.5,1,1,42
13273,2,550.0,91.0,0,1,1.0,5.0,1,0,59
13275,2,900.0,99.0,1,2,1.0,5.0,1,0,53
13277,2,506.0,100.0,0,4,1.5,4.58,1,1,66
13278,2,1114.0,98.0,0,4,1.5,4.33,1,1,66
13279,2,650.0,100.0,1,2,1.0,4.93,1,0,42
13280,2,994.0,98.0,0,2,1.0,4.88,1,1,66
13281,2,550.0,100.0,0,2,4.5,4.63,1,1,42
13282,2,534.0,100.0,0,2,4.5,1.0,1,1,42
13283,2,534.0,100.0,0,2,1.5,5.0,1,1,42
13285,2,791.0,93.0,1,2,4.0,4.24,1,1,42
13292,2,1961.0,100.0,0,2,1.0,4.51,1,1,29
13293,2,2129.0,100.0,0,4,1.0,4.5,1,1,29
13295,2,370.0,89.0,1,1,1.5,5.0,1,1,51
13297,2,2493.0,83.0,0,2,1.0,5.0,1,0,58
13300,2,456.0,80.0,0,1,1.5,4.08,1,0,51
13311,2,400.0,74.0,0,1,1.0,4.55,1,0,51
13315,2,1114.0,99.0,0,2,1.0,5.0,1,0,34
13339,2,224.0,97.0,0,5,1.0,4.73,1,0,42
13340,2,600.0,0.0,0,2,1.0,3.0,1,0,51
13344,2,450.0,99.0,0,2,1.0,5.0,1,0,31
13345,2,1114.0,97.0,1,1,1.0,4.77,1,1,42
13348,2,392.0,100.0,0,3,1.0,4.88,1,0,41
13351,2,465.0,42.0,1,1,1.0,5.0,1,0,51
13352,2,629.0,98.0,1,2,1.0,4.86,1,0,34
13356,2,1900.0,80.0,1,3,1.0,4.86,1,0,31
13357,2,1114.0,84.0,1,5,1.0,4.93,1,0,30
13372,2,1114.0,100.0,0,4,3.0,4.73,1,1,51
13380,2,1114.0,25.0,0,2,1.0,5.0,1,0,34
13392,2,1114.0,93.0,1,2,1.0,4.75,1,1,42
13406,2,630.0,100.0,1,2,1.0,4.95,1,1,51
13409,2,800.0,78.0,0,2,1.0,4.86,1,0,34
13412,2,1421.0,99.0,0,4,1.0,4.63,1,1,66
13417,2,390.0,100.0,0,1,1.0,4.85,1,1,40
13426,2,894.0,98.0,0,2,1.0,4.71,1,1,53
13433,2,360.0,72.0,1,2,1.0,4.64,1,0,51
13435,2,800.0,38.0,0,1,1.0,5.0,1,0,51
13437,2,549.0,100.0,1,2,1.0,4.9,1,1,42
13440,2,416.0,100.0,0,1,1.0,4.38,1,0,34
13442,2,1114.0,99.0,0,2,1.0,5.0,0,0,34
13443,2,1650.0,67.0,0,1,1.0,4.5,1,0,47
13444,2,299.0,100.0,0,2,3.0,4.25,1,0,43
13447,2,333.0,71.0,0,1,1.0,5.0,1,0,53
13448,2,1199.0,100.0,1,2,2.0,5.0,1,1,42
13451,2,1000.0,83.0,0,1,1.0,5.0,1,0,34
13452,2,800.0,38.0,0,2,1.0,4.86,1,0,51
13458,2,1114.0,96.0,1,2,4.0,4.8,1,0,27
13473,2,1200.0,100.0,0,2,1.0,5.0,1,0,34
13477,2,1114.0,99.0,0,2,1.0,4.8,0,0,66
13480,2,450.0,95.0,1,2,1.0,4.94,1,0,34
13481,2,500.0,100.0,1,2,1.0,4.55,1,1,29
13484,2,500.0,0.0,0,1,1.0,4.8,1,0,34
13486,2,1114.0,100.0,0,2,2.0,5.0,1,0,53
13496,2,435.0,95.0,0,1,1.5,5.0,1,0,34
13497,2,615.0,95.0,0,2,1.0,4.94,1,1,34
13506,2,299.0,99.0,1,1,1.0,4.76,1,1,42
13508,2,250.0,100.0,1,2,1.5,4.66,1,1,40
13516,2,900.0,99.0,0,2,2.0,4.8,1,0,51
13521,2,619.0,89.0,0,2,1.5,5.0,1,0,59
13522,2,1509.0,100.0,0,2,1.0,4.41,1,1,66
13530,2,550.0,98.0,0,2,1.0,4.65,1,0,34
13535,2,600.0,98.0,0,2,1.0,4.59,1,0,51
13536,2,580.0,98.0,0,2,1.0,4.6,1,0,51
13537,2,1114.0,100.0,0,2,1.0,4.71,1,1,53
13543,2,1114.0,0.0,0,1,1.0,4.93,1,0,51
13546,2,550.0,98.0,0,2,1.0,4.7,1,0,34
13553,2,1114.0,67.0,0,4,1.0,4.0,1,0,53
13557,2,450.0,89.0,0,1,1.5,4.41,1,0,59
13558,2,480.0,89.0,0,1,1.5,4.58,1,0,59
13559,2,1114.0,89.0,0,2,1.5,5.0,1,0,59
13564,2,774.0,100.0,1,2,1.0,4.83,1,0,42
13565,2,1114.0,99.0,0,3,1.0,5.0,1,1,51
13581,2,1114.0,99.0,0,2,1.0,4.8,0,0,34
13583,2,409.0,100.0,0,2,1.0,4.66,1,1,66
13587,2,750.0,100.0,0,2,1.5,4.71,1,1,31
13590,2,1114.0,99.0,0,1,1.0,5.0,1,0,34
13596,2,1072.0,99.0,0,2,1.5,4.8,1,1,51
13599,2,500.0,0.0,0,1,1.0,5.0,1,0,51
13606,2,550.0,92.0,0,2,5.0,4.82,1,1,47
13607,2,1114.0,99.0,0,2,5.0,4.83,0,0,53
13614,2,419.0,100.0,1,1,1.0,5.0,1,1,29
13620,2,1000.0,99.0,0,2,1.0,5.0,1,1,51
13622,2,700.0,100.0,0,2,1.5,4.5,1,0,27
13629,2,900.0,67.0,0,1,1.0,5.0,1,0,34
13636,2,500.0,64.0,0,2,1.0,4.0,1,0,51
13639,2,390.0,95.0,1,2,1.0,5.0,1,0,51
13650,2,550.0,100.0,0,2,1.0,4.75,1,0,34
13652,2,482.0,99.0,0,1,1.0,4.8,1,0,51
13655,2,1114.0,99.0,0,1,3.0,5.0,0,0,34
13658,2,1114.0,75.0,0,2,1.0,5.0,1,0,40
13685,2,1114.0,99.0,0,2,2.0,4.44,1,1,51
13686,2,1114.0,99.0,0,2,2.0,4.8,1,1,51
13689,2,526.0,94.0,1,2,1.0,4.95,1,0,34
13693,2,392.0,100.0,1,2,1.0,4.86,1,1,41
13695,2,750.0,100.0,0,2,1.5,4.77,1,1,31
13696,2,750.0,100.0,0,2,1.5,4.77,1,1,31
13700,2,248.0,98.0,0,1,1.0,4.49,1,0,47
13701,2,1100.0,99.0,1,4,1.0,4.71,1,1,51
13702,2,400.0,100.0,1,2,2.0,4.81,1,1,34
13703,2,400.0,100.0,1,2,2.0,4.75,1,1,34
13707,2,1114.0,100.0,0,2,6.5,4.75,1,1,66
13710,2,480.0,100.0,0,2,1.0,5.0,1,0,51
13718,2,550.0,100.0,0,2,1.0,4.79,1,0,34
13722,2,797.0,84.0,0,2,1.0,4.91,1,1,49
13736,2,1114.0,100.0,0,2,1.0,4.5,1,1,66
13737,2,1114.0,100.0,0,2,1.0,4.0,1,1,66
13740,2,1114.0,99.0,0,3,3.5,4.8,0,0,66
13741,2,350.0,99.0,0,1,1.0,4.5,1,0,51
13745,2,310.0,0.0,0,1,1.5,5.0,1,0,42
13746,2,340.0,0.0,0,1,2.0,4.0,1,0,31
13749,2,446.0,91.0,0,2,1.0,4.72,1,0,27
13750,2,330.0,0.0,0,2,1.0,4.8,1,0,34
13762,2,410.0,0.0,0,2,1.5,5.0,1,0,34
13765,2,450.0,0.0,0,1,1.0,5.0,1,0,51
13770,2,380.0,79.0,1,2,1.0,4.83,1,0,42
13771,2,380.0,79.0,1,2,1.0,5.0,1,0,42
13772,2,700.0,100.0,1,1,2.0,4.5,1,0,42
13783,2,986.0,99.0,1,2,1.0,4.78,1,0,29
13785,2,650.0,98.0,1,2,1.0,5.0,1,0,40
13786,2,571.0,98.0,1,2,1.0,5.0,1,0,40
13787,2,607.0,98.0,1,2,1.0,4.83,1,0,40
13789,2,409.0,93.0,1,2,1.0,4.62,1,0,34
13791,2,1339.0,80.0,1,1,1.0,5.0,1,0,34
13793,2,580.0,0.0,0,2,1.5,5.0,1,0,34
13794,2,617.0,100.0,1,2,1.0,4.85,1,1,34
13802,2,1250.0,84.0,0,4,1.0,4.45,1,0,34
13803,2,1114.0,97.0,0,1,1.0,3.2,1,1,51
13807,2,364.0,0.0,0,1,2.0,4.8,1,0,51
13808,2,1114.0,97.0,0,2,2.0,4.5,1,1,66
13811,2,656.0,98.0,0,1,3.5,4.25,1,1,34
13819,2,1114.0,72.0,0,2,1.0,4.51,1,0,51
13820,2,800.0,71.0,0,2,3.0,5.0,1,0,59
13822,2,700.0,100.0,1,1,2.0,4.8,1,0,31
13823,2,1114.0,100.0,0,2,2.0,4.45,1,1,34
13838,2,411.0,97.0,0,1,1.0,4.8,1,1,51
13843,2,600.0,99.0,1,1,1.0,4.95,1,0,53
13845,2,349.0,97.0,0,1,1.0,2.0,1,1,51
13853,2,750.0,100.0,0,2,1.5,4.75,1,1,31
13857,2,1114.0,96.0,0,2,2.0,4.13,1,0,66
13864,2,439.0,0.0,0,1,1.0,4.5,1,0,51
13866,2,728.0,100.0,0,4,1.0,4.56,1,0,31
13867,2,400.0,0.0,0,1,1.0,4.8,1,0,53
13868,2,450.0,0.0,0,2,1.0,4.8,1,0,34
13870,2,618.0,91.0,0,2,1.0,4.55,1,1,51
13874,2,493.0,100.0,0,2,1.0,4.44,1,0,42
13875,2,555.0,98.0,0,1,1.0,4.18,1,1,51
13880,2,1114.0,99.0,0,3,1.0,5.0,1,1,29
13881,2,1600.0,99.0,0,1,1.0,4.8,1,0,29
13885,2,699.0,80.0,1,2,1.0,4.79,1,0,34
13887,2,1500.0,99.0,0,1,1.0,4.8,1,0,34
13889,2,1114.0,100.0,1,2,1.0,5.0,1,0,34
13891,2,225.0,38.0,0,1,4.0,5.0,1,0,31
13892,2,200.0,38.0,0,2,5.0,4.0,1,0,31
13894,2,310.0,100.0,1,2,2.0,4.48,1,0,51
13895,2,550.0,60.0,0,2,1.0,5.0,1,0,31
13900,2,400.0,99.0,0,2,0.0,4.63,1,0,51
13902,2,600.0,99.0,0,1,1.0,4.8,1,0,34
13905,2,450.0,99.0,0,1,1.0,5.0,1,0,51
13912,2,476.0,100.0,0,2,1.5,4.44,1,1,51
13913,2,476.0,100.0,0,2,1.5,4.57,1,1,51
13915,2,600.0,0.0,0,2,1.0,4.0,1,0,51
13918,2,550.0,94.0,0,1,1.0,4.46,1,1,34
13920,2,1114.0,99.0,0,1,1.0,5.0,1,0,51
13922,2,300.0,0.0,0,2,1.0,4.8,1,0,31
13923,2,4714.0,96.0,0,2,1.0,4.48,1,1,34
13924,2,1114.0,91.0,1,2,1.0,5.0,1,0,34
13926,2,500.0,99.0,0,2,1.0,4.8,1,0,34
13928,2,593.0,100.0,1,2,1.0,4.44,1,0,40
13930,2,520.0,0.0,0,2,1.0,4.8,1,0,51
13934,2,300.0,100.0,0,2,1.0,4.62,1,0,59
13937,2,600.0,100.0,0,1,1.0,4.75,1,1,34
13944,2,296.0,98.0,0,2,2.5,4.0,1,1,42
13946,2,500.0,99.0,0,1,1.0,4.8,1,0,51
13947,2,550.0,100.0,1,2,1.0,4.76,1,1,42
13948,2,560.0,0.0,0,1,1.0,5.0,1,0,34
13949,2,700.0,100.0,1,2,1.0,4.88,1,1,42
13952,2,1025.0,67.0,0,1,1.0,5.0,1,0,51
13959,2,1131.0,100.0,0,2,1.0,4.78,1,1,42
13960,2,300.0,99.0,1,1,1.0,4.81,1,0,51
13961,2,200.0,0.0,0,1,1.0,4.8,1,0,51
13968,2,1100.0,0.0,0,2,1.0,4.8,1,0,34
13973,2,750.0,50.0,0,2,1.0,4.91,1,0,51
13975,2,394.0,40.0,0,1,1.0,5.0,1,0,34
13981,2,1114.0,99.0,0,1,2.0,4.8,0,0,51
13982,2,1114.0,99.0,0,1,2.0,4.8,0,0,51
13988,2,529.0,100.0,0,9,1.0,4.78,1,1,59
13990,2,750.0,97.0,0,2,1.0,4.75,1,0,51
13991,2,650.0,97.0,0,1,1.0,4.17,1,1,51
13992,2,500.0,97.0,0,1,1.0,4.85,1,1,51
13993,2,1610.0,100.0,1,16,1.0,5.0,1,0,58
13994,2,340.0,73.0,0,2,1.0,4.47,1,0,34
13995,2,1114.0,99.0,0,2,1.0,4.8,1,0,42
13998,2,292.0,100.0,1,1,1.0,4.75,1,1,51
14007,2,325.0,54.0,1,1,1.0,4.57,1,0,51
14008,2,300.0,99.0,0,1,1.0,4.56,1,1,53
14016,2,603.0,99.0,0,2,1.0,4.98,1,0,40
14017,2,603.0,99.0,0,3,1.0,4.98,1,0,40
14018,2,500.0,50.0,0,2,1.0,4.75,1,0,31
14027,2,1114.0,61.0,1,1,1.0,4.87,1,0,53
14028,2,1900.0,99.0,0,2,1.0,4.8,1,0,51
14037,2,783.0,100.0,1,1,1.0,4.88,1,1,51
14044,2,290.0,0.0,0,2,1.5,4.8,1,0,42
14046,2,1114.0,100.0,0,2,1.0,5.0,1,0,53
14049,2,2007.0,100.0,0,2,1.0,4.78,1,1,53
14051,2,2900.0,100.0,1,2,1.0,5.0,1,0,42
14060,2,300.0,50.0,0,1,1.0,5.0,1,0,42
14061,2,300.0,50.0,0,1,1.0,4.8,1,0,42
14065,2,1114.0,99.0,0,2,1.5,4.51,1,1,47
14068,2,400.0,38.0,0,4,5.0,2.0,1,0,31
14070,2,650.0,86.0,1,1,1.0,4.97,1,0,51
14089,2,322.0,78.0,1,2,1.0,5.0,1,0,51
14090,2,1000.0,100.0,0,1,1.0,4.67,1,0,40
14107,2,600.0,99.0,0,1,3.0,4.8,1,0,51
14116,2,500.0,100.0,0,1,1.0,4.91,1,0,51
14117,2,1114.0,100.0,0,2,1.0,4.76,1,1,51
14120,2,250.0,50.0,0,1,1.0,4.8,1,0,42
14122,2,1750.0,99.0,0,4,1.0,5.0,1,0,42
14124,2,908.0,99.0,1,2,1.0,4.75,1,0,29
14126,2,760.0,99.0,1,2,1.0,5.0,1,0,29
14127,2,731.0,97.0,1,3,1.0,5.0,1,1,34
14129,2,600.0,60.0,0,1,1.0,5.0,1,0,51
14133,2,800.0,95.0,1,1,1.0,4.98,1,0,51
14136,2,450.0,87.0,1,2,1.0,4.65,1,0,31
14138,2,435.0,99.0,0,2,1.0,4.6,1,1,66
14148,2,815.0,99.0,1,2,1.0,4.43,1,0,29
14149,2,793.0,99.0,1,2,1.0,4.86,1,1,29
14151,2,1200.0,100.0,1,2,1.0,5.0,1,0,29
14153,2,760.0,99.0,1,2,1.0,4.64,1,1,51
14154,2,815.0,99.0,1,2,1.0,4.8,1,0,51
14155,2,1206.0,99.0,1,2,1.0,4.93,1,0,51
14159,2,1560.0,100.0,0,2,1.0,4.8,1,1,51
14160,2,535.0,98.0,1,2,1.0,4.93,1,1,51
14162,2,1200.0,98.0,0,4,1.0,4.25,1,0,51
14168,2,1114.0,100.0,0,2,1.0,4.71,1,0,66
14170,2,1114.0,100.0,0,2,1.0,4.62,1,1,66
14172,2,587.0,50.0,0,2,1.0,4.5,1,0,51
14175,2,1100.0,100.0,0,1,1.0,4.74,1,1,42
14177,2,1114.0,99.0,0,1,1.0,4.8,1,1,51
14184,2,929.0,67.0,0,1,1.0,5.0,1,1,34
14186,2,750.0,13.0,1,6,2.0,5.0,1,0,51
14189,2,688.0,0.0,0,2,2.0,4.8,1,0,42
14190,2,700.0,15.0,0,2,1.5,4.8,1,0,51
