,room_type,price,host_acceptance_rate,host_is_superhost,accommodates,bathrooms,review_scores_cleanliness,host_identity_verified,instant_bookable,property_type
32778,2,45.0,90.0,0,2,1.0,5.0,1,0,50
32780,2,54.0,0.0,0,2,1.5,4.8,1,0,57
32787,2,41.0,70.0,1,1,1.0,5.0,1,0,50
32803,2,60.0,97.0,0,2,2.0,4.8,1,0,50
32809,2,292.0,99.0,0,2,1.0,4.95,1,1,72
32812,2,80.0,97.0,0,2,1.0,4.8,1,0,50
32833,2,97.0,99.0,0,4,1.0,3.21,0,1,72
32838,2,50.0,90.0,1,3,0.0,4.92,1,0,50
32843,2,149.0,91.0,1,1,1.0,5.0,1,0,43
32846,2,80.0,97.0,0,1,1.0,4.8,1,0,50
32855,2,120.0,97.0,0,1,1.0,4.8,1,0,57
32897,2,40.0,92.0,0,1,1.0,4.8,1,0,57
32911,2,58.0,97.0,0,2,1.0,4.73,1,1,50
32912,2,70.0,100.0,0,2,1.0,5.0,1,0,50
32914,2,150.0,91.0,0,1,4.5,5.0,0,1,50
32923,2,88.0,97.0,0,1,1.5,4.8,1,0,50
32930,2,70.0,73.0,1,1,1.0,5.0,1,0,62
32934,2,150.0,97.0,0,1,2.0,5.0,0,0,50
32943,2,35.0,80.0,1,1,1.0,5.0,1,0,50
32960,2,65.0,97.0,0,2,1.0,4.39,1,0,50
32961,2,225.0,85.0,1,2,1.0,5.0,1,0,50
32968,2,100.0,81.0,1,2,1.0,5.0,0,0,50
32969,2,160.0,97.0,0,4,1.0,4.8,1,0,50
32970,2,53.0,98.0,0,2,1.0,4.67,1,0,50
32973,2,45.0,98.0,1,2,1.0,4.86,1,0,50
32975,2,47.0,99.0,1,2,1.0,5.0,1,0,50
32976,2,60.0,99.0,1,3,1.5,4.6,1,0,50
32987,2,150.0,0.0,0,2,1.0,5.0,1,0,57
32988,2,55.0,97.0,0,2,2.5,4.33,1,0,50
32992,2,55.0,100.0,0,2,2.0,4.8,1,0,50
32993,2,57.0,99.0,1,2,1.0,4.75,1,0,72
32996,2,150.0,91.0,0,1,3.0,5.0,0,1,50
32997,2,150.0,91.0,0,2,3.0,4.5,0,0,50
33008,2,41.0,99.0,1,1,1.0,4.66,1,0,50
33009,2,85.0,97.0,0,2,1.0,4.8,0,0,50
33015,2,62.0,97.0,1,2,1.0,4.96,1,0,65
33016,2,70.0,86.0,1,2,1.0,5.0,0,0,43
33018,2,79.0,99.0,1,2,1.0,4.55,1,0,50
33019,2,56.0,97.0,0,2,2.5,3.75,1,0,50
33032,2,75.0,98.0,1,2,1.5,5.0,1,0,50
33037,2,93.0,100.0,1,2,1.0,4.94,1,0,50
33038,2,104.0,100.0,0,2,1.0,5.0,0,0,50
33040,2,160.0,97.0,0,2,1.0,4.8,1,0,57
33042,2,66.0,100.0,1,2,1.0,4.9,1,0,50
33043,2,70.0,100.0,1,2,1.0,5.0,1,0,50
33052,2,70.0,97.0,0,2,1.5,4.6,1,1,50
33053,2,99.0,97.0,0,2,1.0,4.8,1,0,57
33056,2,148.0,75.0,0,2,1.0,4.8,1,0,35
33061,2,44.0,26.0,1,1,1.0,4.75,0,0,50
33071,2,79.0,97.0,0,2,1.0,4.8,1,0,57
33074,2,160.0,97.0,0,1,1.0,4.8,0,0,50
33077,2,50.0,97.0,0,1,2.0,4.8,0,0,50
33082,2,86.0,97.0,0,2,1.0,4.8,1,0,50
33083,2,49.0,100.0,0,1,2.0,4.74,1,1,50
33084,2,150.0,91.0,0,4,2.0,5.0,0,0,50
33085,2,64.0,96.0,1,1,1.0,4.77,1,0,50
33090,2,45.0,100.0,0,2,1.0,4.83,1,1,50
33101,2,443.0,91.0,0,4,1.0,4.8,1,1,72
33102,2,423.0,91.0,0,4,1.0,4.8,1,1,72
33104,2,110.0,100.0,0,2,1.0,5.0,1,1,50
33113,2,95.0,100.0,0,2,1.0,5.0,1,0,50
33116,2,120.0,97.0,0,2,1.0,4.8,1,0,50
33121,2,60.0,0.0,0,2,1.0,4.8,1,0,57
33123,2,46.0,11.0,0,1,0.5,4.8,1,0,62
33125,2,57.0,100.0,1,2,1.5,4.93,1,1,50
33131,2,59.0,84.0,0,4,3.0,3.5,1,0,50
33133,2,200.0,100.0,0,2,0.0,3.0,1,0,50
33135,2,150.0,100.0,0,1,2.0,4.67,1,0,50
33145,2,65.0,86.0,1,1,1.0,4.95,1,0,50
33146,2,125.0,97.0,0,2,1.5,4.8,1,0,50
33147,2,74.0,80.0,0,2,1.0,4.33,1,0,57
33159,2,33.0,78.0,1,1,2.0,5.0,1,0,50
33166,2,95.0,100.0,0,1,1.0,4.8,1,1,57
33170,2,50.0,89.0,0,2,1.5,5.0,1,0,50
33179,2,94.0,94.0,1,1,1.0,4.8,1,1,50
33185,2,57.0,100.0,1,2,2.5,4.81,1,1,65
33198,2,39.0,94.0,0,2,1.5,4.5,1,0,50
33201,2,77.0,100.0,1,4,2.0,4.93,1,1,50
33207,2,125.0,97.0,0,2,1.0,4.8,1,0,35
33208,2,59.0,99.0,0,2,1.0,4.23,1,1,50
33218,2,56.0,97.0,0,2,1.5,4.8,1,0,50
33219,2,61.0,100.0,1,2,1.0,4.67,1,1,48
33232,2,38.0,78.0,1,1,2.0,5.0,1,0,50
33235,2,35.0,78.0,1,1,2.0,4.8,1,0,50
33237,2,57.0,100.0,1,1,1.0,4.9,1,1,50
33239,2,96.0,100.0,1,4,1.0,4.94,1,1,65
33254,2,53.0,99.0,1,2,1.0,1.0,1,1,50
33259,2,95.0,100.0,0,2,1.0,5.0,1,0,50
33265,2,64.0,100.0,1,2,1.0,4.92,1,1,50
33266,2,76.0,0.0,0,2,0.5,4.8,1,0,50
33268,2,70.0,100.0,1,4,1.0,4.72,1,1,50
33269,2,66.0,100.0,1,4,1.0,4.8,1,1,50
33271,2,135.0,50.0,0,1,2.0,4.8,1,0,57
33278,2,69.0,100.0,1,1,1.0,4.8,1,1,61
33279,2,69.0,100.0,1,1,1.0,4.8,1,0,61
33286,2,63.0,100.0,1,2,1.0,4.71,1,1,50
33287,2,45.0,98.0,1,2,1.5,5.0,1,0,50
33290,2,75.0,97.0,0,1,1.0,4.8,1,0,50
33303,2,250.0,92.0,0,4,1.0,4.8,1,0,57
33304,2,88.0,0.0,0,2,1.0,5.0,1,0,50
33312,2,65.0,100.0,0,1,1.0,4.8,1,0,50
33314,2,72.0,97.0,0,1,1.0,4.8,1,0,57
33315,2,65.0,100.0,0,1,1.0,5.0,1,0,50
33319,2,55.0,90.0,0,2,1.0,3.0,1,0,50
33320,2,83.0,71.0,0,3,2.0,4.69,1,0,50
33321,2,65.0,90.0,0,2,1.0,5.0,1,0,50
33326,2,65.0,90.0,0,2,1.0,4.67,1,0,50
33331,2,85.0,75.0,0,4,2.0,4.8,1,0,50
33332,2,55.0,90.0,0,2,1.0,4.25,1,0,50
33333,2,45.0,89.0,1,1,1.0,5.0,1,0,50
33338,2,145.0,97.0,1,2,1.0,4.92,1,0,50
33343,2,10.0,56.0,0,2,2.0,5.0,1,0,50
33345,2,150.0,65.0,0,2,2.0,4.78,1,0,57
33346,2,80.0,56.0,1,1,1.0,4.8,1,0,50
33354,2,61.0,98.0,1,2,0.0,5.0,0,0,50
33358,2,569.0,97.0,0,1,1.0,4.8,1,0,50
33368,2,150.0,76.0,0,1,1.0,4.67,1,0,50
33369,2,150.0,76.0,0,1,1.0,5.0,1,1,50
33370,2,150.0,76.0,0,1,1.0,4.5,1,1,50
33372,2,163.0,100.0,0,2,1.0,5.0,1,1,70
33373,2,147.0,100.0,0,2,1.0,4.85,1,1,70
33374,2,140.0,100.0,0,2,1.0,5.0,1,1,70
33375,2,236.0,100.0,0,4,2.0,4.8,1,1,70
33376,2,143.0,100.0,0,4,1.0,4.93,1,1,70
33377,2,281.0,100.0,0,6,1.0,5.0,1,1,70
33378,2,171.0,100.0,0,4,2.0,4.95,1,1,70
33380,2,265.0,100.0,0,6,1.0,4.8,1,1,70
33382,2,411.0,100.0,0,10,2.0,5.0,1,1,70
33387,2,80.0,100.0,0,5,1.0,5.0,1,0,50
33390,2,38.0,99.0,1,2,1.0,5.0,1,0,50
33392,2,40.0,0.0,0,1,1.0,4.8,1,0,50
33408,2,60.0,89.0,1,2,1.0,5.0,1,0,57
33411,2,95.0,100.0,0,1,1.0,4.8,1,0,50
33412,2,35.0,96.0,0,2,2.0,4.4,1,0,50
33415,2,66.0,66.0,1,1,2.0,5.0,0,0,35
33416,2,72.0,66.0,1,1,2.5,5.0,0,0,35
33417,2,10.0,56.0,0,2,3.0,4.5,1,0,50
33419,2,74.0,80.0,0,2,1.0,4.5,1,0,57
33423,2,50.0,99.0,0,2,1.0,4.65,1,1,65
33427,2,74.0,80.0,0,2,1.0,4.67,1,0,57
33430,2,26.0,56.0,0,1,3.0,5.0,1,0,50
33433,2,215.0,97.0,0,1,1.0,4.8,1,0,57
33435,2,49.0,99.0,0,2,1.0,4.23,1,1,65
33436,2,55.0,99.0,0,2,1.0,4.65,1,1,65
33437,2,150.0,97.0,0,2,1.0,4.8,1,0,49
33449,2,47.0,97.0,0,2,1.0,5.0,1,0,62
33450,2,125.0,33.0,0,2,1.0,4.8,1,0,50
33457,2,66.0,90.0,0,2,1.0,3.67,1,0,50
33464,2,100.0,76.0,0,2,0.5,5.0,1,0,57
33467,2,64.0,97.0,0,2,1.0,4.8,1,0,57
33473,2,150.0,0.0,0,2,3.0,4.8,1,0,57
33479,2,28.0,56.0,0,2,3.0,4.8,1,0,50
33491,2,67.0,100.0,0,2,2.0,5.0,1,0,50
33492,2,45.0,100.0,0,1,2.0,4.25,1,0,50
33493,2,50.0,100.0,0,1,2.0,4.67,1,0,50
33494,2,60.0,100.0,0,1,2.0,4.73,1,0,50
33495,2,72.0,100.0,0,2,2.0,3.83,1,0,50
33506,2,97.0,95.0,1,3,1.0,4.8,1,0,62
33515,2,63.0,86.0,0,1,1.0,5.0,1,0,57
33516,2,71.0,86.0,0,1,1.0,4.8,1,0,57
33517,2,74.0,86.0,0,1,1.0,4.8,1,0,57
33520,2,88.0,100.0,0,2,1.0,5.0,1,0,50
33522,2,120.0,97.0,0,1,1.0,4.8,1,0,57
33525,2,100.0,97.0,0,1,0.5,4.8,1,0,50
33533,2,150.0,91.0,0,3,1.0,4.83,0,0,50
33543,2,150.0,100.0,0,3,1.0,4.8,1,1,50
33546,2,59.0,99.0,1,2,1.5,4.75,1,0,50
33548,2,87.0,78.0,0,2,1.0,4.5,1,0,57
33549,2,76.0,99.0,0,2,1.0,4.71,1,0,50
33557,2,150.0,100.0,0,2,2.0,1.0,1,0,50
33566,2,70.0,100.0,0,2,1.0,4.4,1,1,41
33570,2,41.0,100.0,0,2,2.5,4.7,1,1,50
33571,2,44.0,100.0,0,2,2.5,4.29,1,0,50
33574,2,123.0,100.0,1,2,1.0,4.96,1,1,48
33577,2,99.0,75.0,1,2,1.5,4.8,1,0,57
33578,2,85.0,75.0,1,2,1.0,4.89,1,0,57
33581,2,111.0,100.0,1,2,1.0,4.96,1,1,48
33584,2,68.0,99.0,0,4,1.0,4.62,1,1,50
33586,2,69.0,100.0,0,2,1.0,4.5,1,1,41
33590,2,51.0,99.0,0,2,1.0,4.8,1,1,65
33591,2,150.0,100.0,0,1,1.0,4.67,1,0,50
33592,2,49.0,99.0,0,2,1.0,4.75,1,1,50
33593,2,150.0,100.0,0,2,1.0,5.0,1,0,50
33594,2,73.0,88.0,1,2,1.0,4.8,1,0,49
33595,2,150.0,100.0,0,2,1.0,4.75,1,0,50
33596,2,150.0,100.0,0,4,1.0,4.5,1,0,50
33597,2,150.0,100.0,0,2,1.0,4.8,1,1,50
33601,2,67.0,99.0,0,4,2.0,4.66,1,1,50
33602,2,61.0,99.0,0,2,2.0,4.96,1,1,50
33605,2,80.0,97.0,0,2,1.0,4.8,1,0,50
33609,2,320.0,97.0,0,2,1.5,4.8,1,0,50
33612,2,42.0,99.0,0,2,1.0,4.45,1,1,50
33613,2,100.0,97.0,0,1,1.0,4.8,0,0,57
33614,2,145.0,75.0,0,2,0.0,4.8,1,0,50
33623,2,70.0,90.0,0,1,1.0,5.0,1,0,50
33624,2,65.0,90.0,0,2,1.0,5.0,1,0,50
33626,2,80.0,42.0,0,2,1.0,4.0,1,0,57
33630,2,47.0,100.0,0,2,2.5,4.0,1,1,50
33641,2,150.0,97.0,0,2,1.0,4.8,1,0,50
33642,2,140.0,70.0,0,2,1.0,4.9,0,0,50
33646,2,49.0,65.0,1,1,1.0,2.5,1,0,50
33662,2,49.0,65.0,1,1,1.0,4.0,1,0,50
33667,2,48.0,65.0,1,1,1.0,4.5,1,0,50
33676,2,51.0,65.0,1,2,1.0,5.0,1,0,50
33678,2,55.0,83.0,1,1,1.0,4.8,1,0,50
33699,2,150.0,92.0,1,3,1.0,5.0,1,1,57
33707,2,43.0,80.0,0,1,1.5,4.8,0,0,50
33711,2,76.0,80.0,0,1,1.0,4.8,1,0,50
33721,2,56.0,99.0,0,2,2.0,4.46,1,1,50
33722,2,58.0,99.0,0,3,1.5,4.61,1,0,50
33723,2,55.0,99.0,0,2,1.0,4.52,1,1,50
33725,2,54.0,45.0,0,2,1.0,4.8,1,0,43
33728,2,58.0,100.0,0,2,2.0,4.52,1,1,50
33732,2,82.0,66.0,1,2,1.0,5.0,0,0,35
33734,2,56.0,99.0,0,2,1.0,4.78,1,1,50
33737,2,72.0,66.0,1,1,1.0,5.0,0,0,35
33738,2,262.0,66.0,1,6,4.0,4.8,0,0,35
33740,2,53.0,45.0,0,2,1.0,4.8,1,0,57
33741,2,150.0,97.0,0,2,1.0,4.86,1,1,72
33744,2,150.0,98.0,1,2,1.0,5.0,1,0,57
33745,2,150.0,98.0,1,2,1.0,5.0,1,0,57
33746,2,50.0,99.0,0,2,2.0,4.8,1,1,50
33760,2,75.0,56.0,0,1,1.0,4.5,1,0,57
33764,2,157.0,100.0,1,2,1.0,4.84,1,0,50
33775,2,78.0,73.0,0,2,1.0,4.75,1,0,50
33776,2,60.0,100.0,0,2,1.0,5.0,1,0,50
33784,2,50.0,97.0,0,1,1.0,4.8,1,0,50
33788,2,72.0,81.0,0,1,1.0,4.8,1,0,57
33789,2,60.0,81.0,0,1,1.0,4.8,1,0,57
33792,2,150.0,100.0,0,2,3.5,2.0,1,1,72
33797,2,64.0,100.0,1,2,1.0,4.86,0,1,50
33799,2,95.0,97.0,0,4,1.0,5.0,1,1,50
33801,2,289.0,75.0,0,2,1.0,5.0,1,0,50
33803,2,231.0,100.0,1,2,1.0,4.83,1,1,72
33804,2,85.0,90.0,0,1,1.0,4.67,1,0,57
33813,2,71.0,24.0,0,1,1.0,4.8,1,0,57
33815,2,241.0,100.0,0,2,1.0,4.8,1,1,72
33820,2,144.0,97.0,0,2,1.0,4.8,1,0,50
33823,2,200.0,97.0,0,2,1.0,4.8,1,0,50
33837,2,35.0,100.0,1,1,1.0,4.8,1,0,57
33838,2,51.0,100.0,1,1,1.0,5.0,1,0,50
33841,2,484.0,100.0,0,2,1.0,4.8,1,1,72
33842,2,581.0,100.0,0,4,1.0,4.8,1,1,72
33843,2,150.0,100.0,0,2,1.0,4.8,1,1,72
33851,2,518.0,100.0,0,2,1.0,4.8,1,1,72
33852,2,79.0,53.0,0,2,1.0,4.8,1,0,50
33854,2,69.0,53.0,0,2,1.0,4.8,1,0,50
33864,2,75.0,89.0,1,2,1.0,4.0,1,1,57
33868,2,38.0,100.0,0,2,1.0,4.57,1,1,50
33878,2,375.0,100.0,0,1,1.0,5.0,0,0,50
33886,2,80.0,85.0,0,2,1.0,4.88,0,0,50
33896,2,150.0,97.0,0,1,4.0,4.8,0,0,57
33899,2,60.0,96.0,1,3,1.0,5.0,1,1,50
33903,2,71.0,98.0,0,2,1.0,5.0,1,0,50
33904,2,49.0,99.0,1,2,1.0,5.0,1,0,50
33906,2,120.0,31.0,0,2,1.5,3.0,1,0,50
33914,2,198.0,96.0,0,2,1.0,4.7,1,1,72
33916,2,43.0,88.0,0,1,1.0,4.44,1,0,57
33922,2,150.0,96.0,1,2,1.0,5.0,1,0,50
33943,2,64.0,97.0,0,1,1.0,4.8,1,0,50
33954,2,38.0,56.0,0,1,2.0,4.67,1,0,50
33955,2,150.0,100.0,0,2,2.0,4.8,1,1,72
33957,2,115.0,96.0,1,2,1.0,4.95,1,0,43
33967,2,65.0,83.0,1,3,1.0,4.41,1,1,50
33980,2,56.0,96.0,1,2,1.0,4.92,1,0,50
33982,2,280.0,100.0,0,2,1.0,5.0,1,1,72
33994,2,108.0,36.0,0,2,1.0,4.8,1,0,50
33998,2,58.0,76.0,0,2,1.0,5.0,1,0,50
34001,2,40.0,91.0,0,1,1.0,5.0,1,0,57
34002,2,38.0,91.0,0,2,1.0,5.0,1,0,57
34003,2,150.0,97.0,0,2,1.0,4.8,1,0,50
34008,2,45.0,45.0,0,1,1.0,4.8,1,0,50
34016,2,45.0,83.0,0,3,1.0,3.0,1,1,50
34022,2,68.0,80.0,0,2,1.0,4.45,1,0,57
34044,2,48.0,56.0,0,1,1.0,2.0,1,0,50
34052,2,150.0,91.0,1,3,4.5,5.0,1,0,50
34062,2,48.0,77.0,0,2,1.0,4.68,1,0,50
34066,2,72.0,86.0,0,1,1.0,5.0,1,0,62
34070,2,150.0,100.0,0,2,2.0,5.0,1,1,72
34071,2,150.0,100.0,0,4,2.0,5.0,1,0,72
34073,2,45.0,92.0,0,2,1.0,5.0,1,0,57
34075,2,77.0,100.0,1,2,1.0,5.0,1,1,50
34079,2,66.0,98.0,1,2,0.5,4.94,1,0,50
34083,2,100.0,97.0,0,2,1.0,4.8,1,0,57
34092,2,78.0,99.0,0,2,1.0,4.85,1,0,72
34093,2,60.0,99.0,1,1,1.0,4.89,0,1,50
34099,2,150.0,83.0,0,3,1.0,4.8,1,0,72
34100,2,150.0,83.0,0,3,1.0,5.0,1,0,72
34113,2,74.0,80.0,0,2,1.0,4.5,1,0,57
34128,2,56.0,97.0,1,2,1.0,4.65,1,0,50
34136,2,97.0,98.0,1,2,1.0,5.0,1,0,72
34137,2,125.0,98.0,1,4,1.0,4.88,1,0,72
34139,2,91.0,98.0,1,2,1.0,4.5,1,1,72
34149,2,73.0,100.0,1,2,1.0,4.94,1,0,62
34150,2,76.0,100.0,1,2,1.0,4.84,1,1,50
34151,2,70.0,100.0,1,1,1.0,4.92,1,1,50
34156,2,78.0,96.0,1,4,2.5,4.93,1,0,50
34170,2,68.0,100.0,1,1,1.0,5.0,0,0,50
34176,2,45.0,97.0,1,2,1.0,4.81,1,0,50
34181,2,87.0,80.0,1,3,1.0,4.95,1,0,57
34183,2,120.0,97.0,0,2,2.5,4.8,1,0,50
34184,2,60.0,88.0,0,2,1.0,4.33,1,0,50
34186,2,108.0,0.0,0,2,1.0,4.8,1,0,57
34191,2,80.0,82.0,1,2,1.0,4.8,1,1,50
34192,2,164.0,100.0,0,3,1.0,5.0,1,1,72
34193,2,186.0,100.0,0,4,1.0,5.0,1,1,70
34194,2,170.0,100.0,0,4,1.0,4.75,1,1,70
34195,2,150.0,76.0,0,1,1.0,5.0,1,1,57
34201,2,41.0,56.0,0,2,3.0,5.0,1,0,50
34202,2,35.0,56.0,0,1,2.0,5.0,1,0,50
34204,2,44.0,55.0,0,2,1.0,4.5,1,0,50
34205,2,50.0,73.0,1,1,1.5,5.0,1,0,50
34206,2,105.0,100.0,0,2,1.0,5.0,1,1,50
34208,2,244.0,98.0,1,2,1.0,4.7,1,0,50
34211,2,41.0,98.0,1,2,1.0,4.75,1,1,50
34212,2,43.0,98.0,1,1,1.0,4.88,1,0,50
34213,2,118.0,97.0,0,4,1.0,4.33,1,0,50
34217,2,41.0,98.0,1,2,1.0,4.83,1,0,50
34218,2,97.0,98.0,1,2,1.0,1.0,1,0,72
34219,2,97.0,98.0,1,2,1.0,5.0,1,1,72
34220,2,150.0,64.0,1,2,1.0,5.0,1,0,50
34221,2,40.0,98.0,1,2,1.0,4.88,1,0,50
34222,2,35.0,98.0,1,2,1.0,4.87,1,0,50
34223,2,81.0,100.0,1,2,1.0,4.9,1,1,50
34226,2,89.0,98.0,1,4,1.0,4.77,1,1,72
34233,2,152.0,100.0,0,2,1.0,4.68,1,1,70
34238,2,75.0,100.0,0,2,1.0,1.0,1,1,50
34239,2,1500.0,100.0,0,10,3.0,5.0,1,0,50
34243,2,75.0,100.0,1,2,1.0,4.93,1,1,50
34245,2,68.0,29.0,0,2,1.5,4.8,0,0,50
34249,2,116.0,97.0,0,2,1.0,4.8,0,1,57
34251,2,48.0,98.0,1,2,1.5,5.0,1,0,50
34254,2,150.0,88.0,0,2,1.0,4.0,1,0,50
34256,2,91.0,98.0,1,4,1.0,4.44,1,0,72
34259,2,80.0,56.0,0,2,1.0,5.0,1,0,50
34267,2,89.0,98.0,1,4,1.0,5.0,1,0,72
34271,2,144.0,98.0,0,4,2.0,5.0,1,0,50
34272,2,265.0,98.0,0,4,1.0,4.75,1,1,72
34273,2,55.0,98.0,0,1,1.0,5.0,1,0,57
34274,2,98.0,99.0,0,2,1.0,4.83,1,0,72
34275,2,39.0,98.0,1,2,1.0,4.68,1,0,50
34277,2,89.0,98.0,1,4,1.0,5.0,1,0,72
34281,2,51.0,91.0,0,2,1.0,5.0,1,0,50
34282,2,97.0,98.0,1,2,1.0,5.0,1,0,72
34289,2,46.0,84.0,0,3,1.0,4.75,1,0,50
34293,2,108.0,92.0,1,2,1.0,4.91,1,0,50
34298,2,68.0,100.0,0,2,1.0,4.8,1,0,57
34300,2,74.0,81.0,0,1,1.0,4.8,1,1,57
34306,2,55.0,95.0,1,2,1.0,5.0,1,0,50
34320,2,68.0,99.0,1,2,1.0,4.88,1,1,50
34321,2,140.0,90.0,0,4,1.0,4.3,0,0,50
34325,2,106.0,97.0,0,2,1.0,4.8,1,0,43
34327,2,48.0,67.0,0,1,0.5,4.0,1,0,50
34334,2,169.0,98.0,0,2,1.0,5.0,1,1,72
34336,2,37.0,56.0,0,2,2.0,3.67,1,0,50
34342,2,110.0,74.0,0,2,1.0,5.0,1,0,50
34348,2,150.0,45.0,1,2,1.0,5.0,0,0,50
34357,2,85.0,74.0,0,2,1.0,4.8,1,0,50
34358,2,85.0,74.0,0,2,1.0,5.0,1,0,50
34367,2,103.0,96.0,0,2,0.5,3.43,1,0,72
34369,2,92.0,94.0,1,2,1.0,4.62,1,0,50
34370,2,48.0,84.0,0,4,1.0,4.41,1,0,50
34378,2,56.0,96.0,1,2,1.0,4.78,1,0,50
34382,2,50.0,94.0,1,3,2.0,3.4,1,0,50
34390,2,23.0,76.0,0,1,2.0,4.8,1,1,50
34404,2,85.0,100.0,1,2,1.0,4.9,1,0,35
34405,2,46.0,92.0,0,2,1.0,4.8,1,0,57
34408,2,97.0,98.0,1,4,1.0,4.0,1,0,72
34410,2,46.0,97.0,1,2,1.0,4.84,1,0,50
34411,2,39.0,98.0,0,3,1.0,4.43,1,0,50
34412,2,45.0,92.0,1,1,1.0,5.0,1,0,50
34413,2,44.0,55.0,0,2,1.0,4.8,1,0,50
34414,2,30.0,55.0,0,2,1.0,5.0,1,0,50
34415,2,46.0,55.0,0,2,1.0,4.8,1,0,50
34418,2,55.0,97.0,0,2,1.0,4.8,1,0,50
34421,2,130.0,83.0,1,4,1.0,4.55,1,0,50
34423,2,100.0,100.0,1,2,1.0,4.8,1,1,50
34432,2,175.0,97.0,0,1,1.0,4.8,1,0,57
34435,2,58.0,96.0,1,2,1.5,4.96,1,0,50
34436,2,58.0,96.0,1,2,1.5,4.67,1,0,50
34438,2,58.0,96.0,1,2,1.5,5.0,1,0,50
34443,2,56.0,95.0,1,3,1.0,4.94,1,0,50
34444,2,46.0,95.0,1,2,1.0,4.97,1,0,50
34445,2,59.0,99.0,0,2,1.0,4.5,1,1,50
34446,2,100.0,91.0,1,2,1.0,4.98,1,0,48
34448,2,66.0,100.0,0,1,1.0,4.8,1,0,43
34454,2,44.0,91.0,0,2,1.0,4.8,1,0,57
34456,2,59.0,99.0,0,2,1.0,4.0,1,1,50
34458,2,45.0,71.0,0,2,1.0,4.8,1,1,57
34459,2,49.0,85.0,0,2,1.0,4.5,1,0,50
34460,2,197.0,98.0,0,4,1.0,4.71,1,1,72
34461,2,189.0,98.0,0,4,1.0,5.0,1,1,72
34463,2,230.0,92.0,1,4,1.5,5.0,1,0,50
34469,2,149.0,50.0,1,2,1.5,5.0,1,0,50
34474,2,150.0,76.0,0,1,1.0,4.8,1,0,50
34475,2,274.0,98.0,0,4,1.0,4.8,1,1,72
34476,2,177.0,98.0,0,2,1.0,4.59,1,1,72
34477,2,177.0,98.0,0,2,1.0,4.8,1,1,72
34481,2,52.0,100.0,0,1,1.0,4.8,0,1,57
34483,2,50.0,90.0,0,2,2.0,4.8,1,0,50
34485,2,150.0,76.0,0,1,1.0,5.0,1,1,50
34486,2,150.0,76.0,0,1,1.0,4.8,1,1,50
34496,2,45.0,94.0,0,2,1.0,4.5,1,0,50
34501,2,67.0,0.0,0,1,1.0,4.8,1,0,57
34504,2,174.0,97.0,1,2,1.0,4.88,1,0,50
34508,2,56.0,98.0,1,1,4.0,4.88,0,0,50
34524,2,160.0,85.0,0,2,1.0,4.4,1,0,50
34535,2,38.0,99.0,1,2,1.0,4.93,1,0,50
34536,2,38.0,99.0,1,2,1.0,5.0,1,0,50
34537,2,38.0,99.0,1,2,1.0,4.78,1,0,50
34544,2,150.0,85.0,0,2,2.0,5.0,0,0,50
34545,2,110.0,97.0,0,2,2.5,4.8,1,0,62
34546,2,50.0,100.0,1,1,1.0,5.0,0,0,50
34548,2,44.0,99.0,1,2,1.0,4.72,1,0,50
34554,2,27.0,100.0,0,1,1.5,5.0,1,1,50
34555,2,26.0,100.0,0,1,1.5,3.5,1,1,50
34556,2,69.0,97.0,0,2,1.0,4.63,1,1,50
34559,2,104.0,94.0,1,2,1.0,4.77,1,0,50
34583,2,56.0,90.0,0,2,2.0,4.8,1,0,50
34585,2,40.0,90.0,0,2,2.0,2.0,1,0,50
34593,2,99.0,71.0,0,2,1.0,4.65,1,0,50
34595,2,70.0,89.0,1,1,1.0,5.0,1,0,50
34596,2,89.0,75.0,0,2,1.0,5.0,1,0,50
34598,2,55.0,98.0,0,1,1.0,4.33,1,0,57
34603,2,150.0,100.0,0,2,1.0,5.0,1,0,72
34613,2,61.0,81.0,0,1,1.0,5.0,1,0,57
34618,2,80.0,97.0,0,1,0.5,4.8,0,0,57
34631,2,150.0,76.0,0,1,4.5,5.0,1,1,57
34634,2,150.0,76.0,0,1,3.5,4.8,1,1,57
34635,2,150.0,76.0,0,2,3.5,5.0,1,1,57
34642,2,53.0,94.0,1,4,2.0,4.8,1,0,50
34647,2,62.0,88.0,0,1,1.0,4.22,1,0,50
34651,2,150.0,76.0,0,2,1.0,4.8,1,1,57
34653,2,69.0,97.0,0,2,1.0,4.8,1,0,57
34659,2,200.0,97.0,0,2,1.0,4.8,1,0,72
34666,2,60.0,98.0,1,1,1.0,4.8,1,0,50
34667,2,70.0,50.0,0,1,1.0,4.0,1,0,57
34668,2,49.0,67.0,0,1,1.5,4.8,1,0,50
34674,2,60.0,97.0,0,2,1.0,4.8,1,0,50
34686,2,44.0,97.0,0,1,1.0,4.67,1,1,50
34699,2,55.0,97.0,0,2,1.0,4.62,1,1,50
34704,2,55.0,75.0,0,2,1.0,4.8,1,0,50
34720,2,272.0,100.0,0,2,1.0,5.0,1,1,72
34732,2,45.0,94.0,0,2,3.0,4.8,1,0,50
34734,2,67.0,98.0,1,1,4.0,4.81,0,1,50
34735,2,55.0,98.0,0,2,1.0,4.83,1,0,50
34736,2,68.0,98.0,0,2,1.0,5.0,1,0,50
34737,2,150.0,97.0,0,1,1.0,4.8,1,0,57
34744,2,401.0,4.0,0,1,1.5,4.8,1,0,50
