,room_type,price,host_acceptance_rate,host_is_superhost,accommodates,bathrooms,review_scores_cleanliness,host_identity_verified,instant_bookable,property_type
717,0,6515.0,99.0,1,8,3.0,4.99,1,1,19
721,0,1415.0,100.0,1,2,1.0,4.95,1,0,17
723,0,1858.0,91.0,1,3,1.0,4.74,1,0,19
725,0,1379.0,98.0,1,7,2.0,4.7,1,1,9
726,0,1114.0,73.0,0,2,2.0,4.79,1,0,19
729,0,1171.0,99.0,1,2,2.0,4.84,1,0,9
730,0,1686.0,100.0,1,2,1.0,4.98,1,0,17
731,0,801.0,100.0,1,5,1.0,4.94,1,0,9
732,0,752.0,99.0,0,3,1.0,4.69,1,0,17
735,0,1114.0,99.0,0,4,1.5,4.8,1,0,19
739,0,1264.0,100.0,1,3,1.0,5.0,1,0,9
740,0,700.0,99.0,0,1,2.0,4.83,1,0,19
743,0,2147.0,100.0,1,2,1.0,4.94,1,0,19
744,0,1114.0,99.0,0,2,1.0,4.71,1,0,19
745,0,2002.0,100.0,0,4,2.0,4.88,1,0,19
746,0,911.0,97.0,1,4,1.0,4.77,1,0,9
747,0,1359.0,97.0,1,4,1.0,4.82,1,0,9
748,0,693.0,100.0,1,2,1.0,4.67,1,0,9
749,0,1375.0,100.0,1,3,2.0,4.91,1,1,19
750,0,1044.0,100.0,1,2,1.0,4.92,1,0,19
751,0,1004.0,100.0,1,2,1.0,4.74,1,1,19
756,0,1300.0,99.0,0,4,2.0,4.87,1,0,19
757,0,1213.0,100.0,1,2,1.0,4.95,1,0,19
758,0,1011.0,99.0,0,2,1.0,4.59,1,0,19
759,0,4143.0,99.0,0,2,1.0,4.79,1,1,19
760,0,1011.0,86.0,0,3,1.0,4.65,1,1,19
762,0,1020.0,100.0,1,3,1.0,4.94,1,1,19
763,0,1114.0,98.0,1,6,1.0,4.98,1,1,20
764,0,1213.0,100.0,0,6,2.0,4.88,1,0,19
765,0,849.0,99.0,1,1,1.0,4.87,1,0,11
766,0,1820.0,100.0,1,2,1.0,4.98,1,0,19
767,0,1716.0,83.0,0,6,2.0,4.67,1,0,19
768,0,1750.0,100.0,0,2,1.0,4.97,1,0,9
772,0,1114.0,99.0,0,4,1.0,4.8,0,0,19
774,0,800.0,0.0,0,2,1.0,4.55,1,0,17
775,0,1352.0,100.0,1,2,1.0,4.97,1,0,13
776,0,390.0,100.0,1,2,1.0,4.72,1,0,19
780,0,900.0,99.0,0,2,1.0,5.0,1,0,9
781,0,2009.0,100.0,1,2,1.0,4.89,1,1,19
782,0,4114.0,100.0,1,6,2.5,4.5,1,1,9
787,0,1529.0,100.0,1,4,1.0,4.91,1,1,17
789,0,1400.0,99.0,0,3,1.0,4.5,1,0,9
790,0,1114.0,99.0,0,7,1.0,4.71,0,0,13
791,0,514.0,90.0,0,3,1.0,4.92,1,0,19
792,0,1114.0,97.0,0,3,1.0,4.73,1,0,19
793,0,1213.0,100.0,0,4,1.0,4.85,1,0,19
794,0,900.0,99.0,0,6,1.0,4.97,1,1,19
796,0,992.0,98.0,1,2,1.0,4.72,1,1,9
798,0,1820.0,0.0,0,6,3.5,4.91,0,0,19
800,0,681.0,97.0,1,2,1.0,4.91,1,1,17
802,0,7348.0,99.0,1,6,2.0,4.85,1,1,19
804,0,1923.0,100.0,1,3,1.0,4.91,1,0,19
805,0,3403.0,95.0,1,2,2.0,4.96,1,0,9
810,0,2762.0,98.0,1,6,1.5,4.94,1,1,20
811,0,1096.0,0.0,0,4,2.0,4.94,1,0,19
812,0,1114.0,99.0,0,2,2.0,4.0,0,0,19
813,0,1114.0,94.0,0,2,2.0,4.97,1,0,19
816,0,2736.0,100.0,0,10,2.5,4.7,1,0,13
819,0,708.0,79.0,0,2,1.0,4.63,1,0,17
820,0,2008.0,100.0,1,2,1.0,4.88,1,0,19
821,0,607.0,99.0,0,3,1.0,4.84,1,1,19
822,0,3293.0,100.0,0,7,2.5,4.81,1,0,13
823,0,660.0,100.0,1,2,1.0,4.98,1,1,19
824,0,3605.0,100.0,1,8,3.0,4.92,1,0,19
826,0,1114.0,100.0,0,3,3.0,4.86,1,1,17
828,0,730.0,99.0,1,4,1.0,4.88,1,0,19
830,0,1300.0,88.0,1,4,2.0,4.94,1,0,19
831,0,659.0,100.0,0,2,1.5,4.92,1,0,19
839,0,1114.0,100.0,0,4,1.0,4.92,1,1,19
841,0,1014.0,99.0,0,8,2.0,4.66,1,1,19
842,0,880.0,92.0,0,2,1.0,4.77,1,0,17
845,0,1017.0,81.0,1,2,1.0,4.94,1,1,9
846,0,1114.0,99.0,0,4,1.0,4.88,1,0,9
847,0,910.0,79.0,0,1,1.0,4.52,1,0,20
848,0,5000.0,100.0,0,2,1.0,4.93,1,0,9
850,0,1517.0,100.0,0,2,1.0,4.9,1,1,19
851,0,2366.0,100.0,1,4,1.0,4.7,1,0,19
853,0,920.0,99.0,0,4,1.0,4.74,1,0,19
854,0,1335.0,0.0,0,2,1.5,4.99,1,0,9
858,0,1514.0,100.0,0,4,2.5,4.88,1,0,19
862,0,1173.0,99.0,0,2,2.0,4.86,1,0,19
863,0,1153.0,100.0,1,4,1.0,4.7,1,0,9
865,0,1114.0,99.0,0,4,0.0,4.44,1,0,19
866,0,1436.0,97.0,0,4,2.0,4.92,1,0,20
868,0,774.0,91.0,0,2,1.0,4.86,1,0,9
869,0,1114.0,100.0,0,2,1.0,4.82,1,0,19
870,0,1350.0,100.0,1,5,2.0,4.81,1,1,19
871,0,3929.0,100.0,1,2,1.0,5.0,1,1,19
873,0,700.0,99.0,0,5,1.0,3.87,1,0,19
874,0,1500.0,100.0,0,4,2.0,4.78,1,0,9
876,0,907.0,100.0,1,2,1.0,4.77,1,0,17
877,0,800.0,0.0,0,3,1.0,4.6,1,0,19
879,0,1303.0,100.0,0,3,1.0,4.94,1,0,17
884,0,1459.0,67.0,0,2,1.0,4.97,1,0,13
885,0,1214.0,87.0,0,2,1.0,4.88,1,0,17
886,0,2063.0,100.0,1,4,2.0,4.88,1,0,19
887,0,1057.0,100.0,1,4,1.0,4.78,1,1,19
888,0,3492.0,100.0,1,6,2.0,4.93,1,0,19
889,0,1335.0,100.0,0,2,1.0,4.77,1,0,13
890,0,2096.0,99.0,1,6,1.0,4.81,1,1,9
892,0,1799.0,100.0,1,4,1.5,5.0,1,1,19
893,0,866.0,97.0,0,3,1.0,4.81,1,1,20
894,0,500.0,0.0,0,2,1.0,4.85,1,0,17
895,0,877.0,98.0,1,4,1.0,4.87,1,0,20
896,0,4139.0,99.0,1,8,2.0,4.9,1,1,19
897,0,1789.0,100.0,1,4,1.0,4.89,1,1,20
900,0,1114.0,99.0,0,6,10.0,5.0,1,1,19
902,0,1314.0,100.0,0,4,2.0,4.8,1,0,19
903,0,500.0,100.0,0,2,1.5,4.69,1,1,19
904,0,1114.0,67.0,0,6,1.5,4.8,1,0,13
906,0,731.0,92.0,0,2,1.0,4.95,1,0,9
908,0,748.0,91.0,0,2,1.0,4.86,1,0,19
909,0,1415.0,0.0,0,6,3.0,4.88,1,0,19
911,0,667.0,100.0,0,2,1.0,4.58,1,0,11
912,0,1114.0,99.0,0,2,1.0,4.8,0,0,19
913,0,1597.0,99.0,1,6,2.0,4.95,1,0,19
914,0,1114.0,67.0,0,4,2.0,4.87,1,0,19
916,0,2150.0,87.0,0,2,1.5,4.59,1,0,17
917,0,1000.0,0.0,0,4,1.5,4.71,1,0,11
918,0,1300.0,96.0,0,6,1.0,4.72,1,1,19
919,0,450.0,99.0,0,2,1.0,4.76,1,0,19
921,0,809.0,100.0,1,2,1.0,4.62,1,0,19
923,0,9885.0,99.0,0,6,3.0,4.96,1,0,21
925,0,3000.0,76.0,0,4,2.5,4.96,1,0,13
926,0,3033.0,99.0,0,5,3.5,5.0,1,0,19
927,0,2500.0,97.0,1,3,3.0,4.89,1,1,19
928,0,700.0,92.0,0,2,1.0,4.8,1,0,17
929,0,503.0,99.0,0,2,1.0,4.57,1,0,19
930,0,1114.0,100.0,1,3,1.0,4.95,1,0,19
933,0,500.0,92.0,1,4,1.0,4.79,1,0,19
934,0,980.0,25.0,0,1,1.0,4.8,1,0,17
935,0,525.0,97.0,0,1,1.0,4.81,1,0,19
936,0,1150.0,25.0,0,2,1.0,5.0,1,0,20
937,0,1352.0,100.0,1,2,1.0,4.79,1,0,19
938,0,850.0,75.0,0,2,1.0,4.75,1,0,9
939,0,801.0,95.0,1,2,1.0,4.94,1,0,21
940,0,710.0,92.0,0,2,1.0,4.79,1,0,19
941,0,1636.0,97.0,1,3,2.0,4.98,1,0,9
944,0,1114.0,99.0,0,4,1.0,5.0,1,0,13
945,0,1921.0,69.0,1,3,2.0,4.95,1,0,9
946,0,2762.0,98.0,1,6,1.0,4.83,1,1,20
947,0,859.0,100.0,1,2,1.0,4.76,1,1,17
948,0,736.0,92.0,0,2,1.0,4.87,1,0,9
949,0,2831.0,99.0,0,6,2.0,4.7,1,1,19
950,0,930.0,99.0,0,2,1.0,4.75,1,0,12
953,0,1233.0,93.0,1,2,1.5,4.62,1,0,19
954,0,1098.0,69.0,1,2,1.0,4.84,1,0,9
955,0,2500.0,98.0,1,4,3.0,5.0,1,0,9
956,0,2022.0,96.0,1,4,2.0,4.94,1,0,19
960,0,828.0,96.0,0,5,2.0,4.77,1,0,19
962,0,703.0,92.0,0,2,1.0,4.94,1,1,19
963,0,790.0,100.0,0,2,1.0,4.77,1,0,12
964,0,321.0,100.0,1,3,1.0,4.45,1,0,19
965,0,1979.0,15.0,0,2,1.0,4.95,1,0,19
966,0,1021.0,97.0,0,2,1.0,4.89,1,1,19
967,0,5980.0,99.0,1,6,2.5,4.82,1,0,19
970,0,1765.0,99.0,1,2,1.0,4.98,1,0,19
971,0,650.0,10.0,0,3,1.0,5.0,1,0,19
972,0,1114.0,99.0,0,2,1.5,4.89,1,0,19
974,0,1454.0,97.0,0,4,2.0,4.89,1,1,19
975,0,850.0,100.0,1,2,1.0,4.88,1,0,17
976,0,7401.0,99.0,1,6,2.5,4.86,1,1,19
981,0,1000.0,0.0,0,5,1.0,4.67,1,0,19
983,0,1300.0,75.0,0,4,1.0,4.48,1,0,9
984,0,1719.0,96.0,1,2,1.0,4.84,1,0,19
985,0,2400.0,100.0,1,4,1.0,4.93,1,1,19
987,0,1280.0,86.0,1,3,1.0,4.85,1,0,9
988,0,1415.0,100.0,0,3,2.0,4.57,1,0,13
989,0,1517.0,95.0,1,5,2.0,4.82,1,0,19
990,0,1114.0,99.0,0,3,2.0,4.86,1,0,19
991,0,3150.0,99.0,0,4,2.0,4.91,1,1,20
994,0,1606.0,99.0,1,6,1.0,4.79,1,1,19
999,0,2762.0,98.0,1,6,1.5,5.0,1,1,20
1000,0,1500.0,99.0,0,2,1.0,4.75,1,0,17
1002,0,1618.0,99.0,0,2,1.0,4.82,1,1,19
1003,0,1114.0,96.0,1,2,1.0,4.99,1,0,20
1006,0,999.0,81.0,1,2,1.0,4.93,1,0,17
1008,0,1213.0,100.0,0,4,1.0,4.9,1,0,19
1009,0,849.0,91.0,0,2,1.0,4.71,1,0,17
1010,0,1395.0,99.0,0,3,1.0,4.77,1,1,19
1012,0,1233.0,99.0,0,2,1.0,4.76,1,1,19
1013,0,3500.0,100.0,0,6,3.0,4.89,1,0,19
1018,0,1031.0,97.0,1,5,2.0,4.78,1,0,9
1019,0,1201.0,97.0,1,4,2.0,4.94,1,0,19
1020,0,1114.0,99.0,0,8,2.0,4.8,1,0,19
1028,0,1100.0,97.0,0,3,1.0,4.86,1,0,19
1029,0,1277.0,99.0,0,2,1.5,4.8,1,0,19
1030,0,834.0,99.0,0,4,2.0,4.54,1,0,19
1031,0,600.0,99.0,0,2,1.0,4.8,1,0,19
1033,0,675.0,92.0,0,4,1.0,4.83,1,0,19
1034,0,1114.0,99.0,0,2,1.0,4.67,1,0,9
1036,0,1011.0,100.0,0,2,1.0,4.9,1,0,12
1037,0,976.0,98.0,1,4,1.0,4.85,1,1,9
1038,0,500.0,99.0,0,2,1.0,4.64,1,0,13
1039,0,530.0,99.0,0,2,1.0,4.7,1,0,13
1041,0,597.0,99.0,0,2,1.0,4.83,1,0,13
1042,0,1167.0,99.0,0,2,1.0,4.71,1,1,19
1043,0,990.0,97.0,1,5,1.0,4.72,1,0,9
1044,0,2023.0,75.0,1,5,1.0,4.63,1,0,9
1045,0,1703.0,100.0,0,4,2.5,4.91,1,1,19
1046,0,946.0,96.0,1,4,1.0,4.86,1,0,19
1049,0,2210.0,99.0,1,2,1.0,4.63,1,1,19
1051,0,17188.0,100.0,1,8,4.0,4.82,1,0,9
1052,0,3943.0,99.0,0,6,3.5,4.8,1,0,19
1053,0,2779.0,97.0,1,2,1.5,4.99,1,0,9
1056,0,1895.0,100.0,0,2,2.0,4.89,1,0,9
1057,0,789.0,99.0,0,2,1.0,5.0,1,0,17
1058,0,2267.0,88.0,1,4,3.0,4.94,1,0,19
1059,0,1114.0,100.0,0,6,3.0,4.91,1,0,21
1061,0,1114.0,99.0,0,2,1.0,4.8,0,0,6
1062,0,544.0,98.0,1,5,2.0,4.83,1,1,19
1069,0,1797.0,96.0,0,2,1.0,4.87,1,0,13
1072,0,986.0,0.0,0,2,1.0,4.81,1,0,19
1075,0,4186.0,99.0,1,4,2.0,4.87,1,1,19
1077,0,8088.0,99.0,1,8,3.5,5.0,1,0,13
1081,0,1114.0,99.0,0,2,1.5,4.8,0,0,19
1085,0,900.0,0.0,0,2,1.0,4.5,1,0,17
1088,0,1316.0,96.0,1,4,1.5,4.87,1,0,9
1091,0,1432.0,86.0,1,3,1.5,4.94,1,0,9
1092,0,2100.0,100.0,1,4,1.5,4.81,1,0,81
1094,0,1011.0,99.0,0,4,2.0,4.72,1,0,19
1095,0,1114.0,99.0,0,2,2.0,4.46,1,0,19
1096,0,1465.0,100.0,1,3,1.0,4.97,1,0,19
1097,0,1164.0,99.0,1,4,1.0,4.8,1,0,17
1100,0,1700.0,0.0,0,4,2.0,5.0,1,0,19
1101,0,3463.0,100.0,1,4,2.0,4.6,1,1,19
1103,0,1274.0,100.0,1,6,1.0,4.94,1,0,19
1104,0,1375.0,98.0,0,3,1.0,4.87,1,1,19
1106,0,700.0,92.0,0,2,1.0,4.81,1,0,9
1111,0,1114.0,100.0,0,2,1.0,4.79,1,1,9
1112,0,12000.0,85.0,1,10,4.0,4.9,1,0,9
1113,0,850.0,100.0,0,4,1.5,5.0,1,0,19
1115,0,1229.0,99.0,0,4,1.0,4.91,1,1,19
1117,0,1114.0,100.0,1,2,1.0,4.86,1,0,19
1118,0,1967.0,100.0,1,2,1.0,4.96,1,1,9
1119,0,1011.0,100.0,1,4,1.0,4.92,1,1,11
1127,0,1114.0,100.0,0,2,1.0,4.89,1,0,17
1128,0,910.0,100.0,0,2,1.0,4.92,1,1,17
1129,0,1114.0,99.0,0,6,1.0,4.8,1,0,13
1131,0,1031.0,50.0,0,4,1.0,4.86,1,0,19
1134,0,1265.0,98.0,0,3,1.0,4.72,1,1,17
1135,0,1400.0,67.0,0,4,1.0,4.61,1,0,9
1137,0,1274.0,100.0,1,4,1.0,4.94,1,1,19
1139,0,1114.0,99.0,0,3,1.0,4.8,1,0,17
1140,0,550.0,95.0,1,2,1.0,4.94,1,0,19
1141,0,3235.0,0.0,0,5,2.0,4.0,1,0,13
1142,0,900.0,92.0,1,3,1.0,4.87,1,0,19
1143,0,1114.0,100.0,0,2,1.0,4.79,1,0,19
1145,0,1186.0,100.0,1,4,1.0,4.74,1,1,19
1150,0,2440.0,100.0,1,2,1.0,4.87,1,0,19
1151,0,3329.0,100.0,1,4,1.0,4.87,1,0,19
1152,0,26288.0,99.0,0,6,2.5,5.0,1,0,19
1156,0,1114.0,99.0,0,2,1.0,4.89,1,0,19
1157,0,5023.0,97.0,0,4,1.0,4.89,1,0,19
1158,0,1290.0,100.0,0,3,1.0,4.8,1,0,19
1159,0,3608.0,100.0,1,4,1.0,4.88,1,0,19
1163,0,1442.0,100.0,0,4,1.5,4.64,1,1,19
1164,0,1114.0,99.0,0,5,1.5,4.94,1,1,19
1166,0,1530.0,100.0,0,3,1.0,4.91,1,0,19
1167,0,8970.0,97.0,0,4,1.0,4.87,1,0,19
1169,0,924.0,99.0,1,2,1.0,4.82,1,0,19
1171,0,907.0,100.0,1,2,1.0,4.83,1,0,17
1172,0,1114.0,100.0,1,2,1.0,4.92,1,0,19
1174,0,1114.0,99.0,0,4,1.0,4.45,1,0,20
1175,0,2047.0,99.0,0,4,2.5,4.8,1,0,19
1177,0,2366.0,100.0,1,8,2.0,4.97,1,0,19
1179,0,980.0,62.0,0,4,2.5,4.9,1,0,19
1183,0,499.0,99.0,0,4,1.0,4.67,1,1,19
1184,0,600.0,96.0,1,2,1.0,4.94,1,0,19
1186,0,607.0,0.0,0,2,1.0,4.8,1,0,19
1188,0,1491.0,98.0,0,6,1.5,4.67,1,0,9
1189,0,1758.0,100.0,1,4,1.0,4.84,1,1,19
1191,0,3554.0,100.0,1,4,1.0,4.87,1,1,19
1192,0,751.0,92.0,0,5,1.5,4.82,1,0,19
1193,0,3438.0,99.0,0,4,2.5,4.89,1,0,19
1196,0,2481.0,97.0,1,2,1.5,4.96,1,1,17
1198,0,1130.0,99.0,0,2,1.0,4.7,1,1,19
1199,0,1618.0,100.0,1,4,2.0,4.99,1,0,19
1200,0,3680.0,100.0,1,8,3.5,4.91,1,0,13
1202,0,1800.0,72.0,0,2,1.0,4.83,1,0,17
1203,0,1034.0,100.0,1,2,1.0,4.93,1,1,17
1204,0,6000.0,100.0,1,10,3.0,4.69,1,0,13
1205,0,15000.0,99.0,0,4,2.0,4.81,1,0,9
1206,0,1750.0,33.0,0,4,2.0,4.74,1,0,19
1207,0,708.0,100.0,0,2,1.0,4.68,1,1,19
1208,0,1314.0,100.0,0,6,2.0,4.58,1,0,19
1209,0,885.0,95.0,0,4,1.0,4.77,1,0,19
1210,0,4550.0,88.0,0,6,2.0,4.9,1,0,19
1213,0,3000.0,100.0,1,4,2.0,5.0,1,0,9
1215,0,768.0,100.0,0,2,1.0,4.47,1,1,19
1217,0,1300.0,84.0,1,4,1.5,4.94,1,0,20
1219,0,1114.0,99.0,0,6,1.0,4.78,1,0,9
1220,0,809.0,0.0,0,4,1.0,4.96,1,0,19
1221,0,550.0,95.0,1,2,1.0,4.74,1,0,19
1222,0,1386.0,100.0,0,4,1.0,4.72,1,0,19
1223,0,404.0,100.0,0,2,1.0,4.55,1,1,17
1224,0,1114.0,95.0,0,2,1.0,4.72,1,0,17
1225,0,3328.0,98.0,1,3,1.0,4.96,1,1,19
1228,0,1517.0,100.0,1,4,1.0,5.0,1,1,19
1229,0,1114.0,99.0,0,2,1.0,4.8,0,0,13
1233,0,1050.0,100.0,1,3,2.0,5.0,1,0,19
1234,0,1011.0,100.0,1,2,1.0,4.93,1,0,19
1235,0,2123.0,100.0,0,2,1.0,5.0,1,0,9
1236,0,850.0,100.0,0,8,2.5,4.94,1,0,9
1237,0,3754.0,99.0,0,7,3.0,4.77,1,0,19
1239,0,1500.0,99.0,1,2,1.0,4.85,1,0,17
1240,0,1597.0,99.0,0,4,2.0,4.87,1,0,19
1241,0,2553.0,99.0,0,6,1.5,4.72,1,0,9
1243,0,1700.0,62.0,1,6,2.0,4.93,1,0,19
1250,0,850.0,84.0,0,5,1.5,4.81,1,0,20
1252,0,2629.0,84.0,0,4,2.0,4.83,1,0,9
1254,0,1456.0,100.0,1,4,1.0,4.9,1,0,17
1255,0,1126.0,100.0,1,4,2.0,4.93,1,0,9
1256,0,1180.0,99.0,0,4,2.5,5.0,1,0,21
1259,0,1298.0,100.0,1,3,1.0,4.88,1,1,19
1260,0,1809.0,94.0,0,4,1.5,4.95,1,0,20
1262,0,1114.0,99.0,0,2,1.0,4.56,1,1,19
1263,0,1000.0,90.0,1,2,1.0,4.93,1,0,19
1264,0,1556.0,100.0,1,5,2.0,4.92,1,0,19
1266,0,1071.0,88.0,1,3,2.0,4.94,1,0,19
1270,0,1114.0,99.0,0,2,1.0,4.9,1,0,17
1271,0,1721.0,100.0,1,2,1.0,4.95,0,0,11
1274,0,1188.0,100.0,0,2,2.0,4.8,1,0,19
1275,0,2965.0,98.0,1,6,2.0,4.89,1,1,20
1276,0,1099.0,99.0,0,2,1.0,4.73,1,0,19
1279,0,621.0,100.0,0,4,1.0,4.64,1,0,9
1281,0,1252.0,99.0,0,2,1.0,4.76,1,0,19
1283,0,2022.0,96.0,1,4,1.0,4.69,1,0,13
1284,0,3503.0,100.0,1,4,1.0,4.89,1,0,19
1285,0,1114.0,100.0,0,3,1.0,4.33,1,0,19
1288,0,1961.0,97.0,1,6,1.5,4.9,1,0,19
1289,0,1450.0,97.0,1,6,1.5,4.76,1,0,19
1290,0,1554.0,100.0,0,3,1.0,4.83,1,1,9
1291,0,3637.0,100.0,1,2,1.0,4.82,1,1,19
1295,0,1114.0,99.0,0,2,2.0,4.25,1,0,19
1297,0,1114.0,99.0,0,4,2.0,4.57,0,0,19
1299,0,1450.0,99.0,0,2,1.5,4.78,1,0,9
1302,0,2036.0,99.0,1,3,1.0,4.89,1,0,19
1303,0,2006.0,95.0,1,4,2.0,4.96,1,1,19
1308,0,1187.0,100.0,1,4,2.0,5.0,1,0,9
1309,0,1314.0,99.0,0,2,1.0,4.88,1,0,19
1310,0,1429.0,99.0,0,4,2.0,4.57,1,1,9
1311,0,784.0,66.0,0,4,1.0,4.9,1,0,12
1312,0,1400.0,100.0,1,6,2.0,4.71,1,1,19
1313,0,425.0,100.0,1,2,1.0,4.75,1,1,11
1314,0,800.0,100.0,1,4,1.0,4.79,1,0,19
1315,0,1679.0,100.0,1,5,2.0,4.88,1,0,9
1317,0,13317.0,31.0,0,16,7.0,4.84,1,0,13
1318,0,1200.0,99.0,0,6,2.0,4.79,1,0,19
1319,0,1114.0,99.0,0,5,2.0,4.8,0,0,19
1320,0,1193.0,100.0,1,4,1.0,4.88,1,0,19
1321,0,800.0,57.0,0,4,1.0,4.94,1,0,19
1323,0,1250.0,84.0,0,3,2.0,4.76,1,0,19
1325,0,1109.0,100.0,0,2,1.5,4.48,1,0,17
1326,0,897.0,100.0,1,2,1.0,4.92,1,0,17
1329,0,1114.0,99.0,0,4,1.5,4.56,1,0,19
1330,0,1399.0,97.0,0,3,1.0,4.65,1,0,19
1332,0,1114.0,99.0,0,5,1.0,4.8,0,0,19
1334,0,636.0,100.0,0,2,1.0,4.62,1,1,20
1335,0,1114.0,100.0,1,2,1.0,4.95,1,0,19
1336,0,1500.0,100.0,1,3,1.0,4.89,1,0,9
1337,0,3640.0,100.0,1,4,2.0,4.96,1,1,9
1338,0,1200.0,100.0,0,3,2.0,4.85,1,0,9
1339,0,1420.0,99.0,0,3,2.0,4.83,1,0,19
1344,0,5567.0,98.0,0,4,1.0,4.5,1,0,17
1345,0,1000.0,50.0,0,4,2.0,4.88,1,0,19
1346,0,2000.0,87.0,0,6,2.0,4.75,1,0,9
1347,0,4844.0,95.0,1,8,2.5,4.95,1,0,19
1348,0,1897.0,100.0,1,2,1.0,4.83,1,0,19
1351,0,1114.0,79.0,0,4,1.0,4.86,1,0,19
1354,0,1114.0,8.0,0,4,1.0,4.88,0,0,19
1355,0,2100.0,97.0,0,5,1.0,4.94,1,0,19
1356,0,1899.0,97.0,0,3,1.0,4.94,1,0,19
1357,0,827.0,62.0,0,5,1.0,4.8,1,0,19
1359,0,700.0,100.0,1,3,1.0,4.86,1,0,17
1361,0,1200.0,92.0,0,2,1.0,4.97,1,0,9
1363,0,1093.0,100.0,1,4,2.0,4.74,1,0,19
1364,0,1114.0,99.0,0,1,2.0,4.8,0,0,19
1365,0,500.0,0.0,0,4,1.5,4.17,1,0,19
1366,0,2400.0,100.0,1,4,2.0,4.97,1,0,19
1368,0,1500.0,100.0,0,5,1.5,4.87,1,1,19
1369,0,950.0,94.0,1,3,1.0,4.83,1,0,19
1371,0,804.0,60.0,0,3,2.0,4.76,1,0,19
1373,0,2000.0,50.0,0,4,2.0,4.81,1,0,20
1376,0,1095.0,100.0,0,4,2.0,4.26,1,1,20
1377,0,479.0,0.0,0,5,2.0,4.73,1,0,19
1379,0,1132.0,100.0,0,2,1.0,4.81,1,0,19
1381,0,666.0,85.0,1,2,1.0,5.0,1,0,11
1382,0,1300.0,99.0,1,3,1.0,4.62,1,0,9
1383,0,2373.0,100.0,1,4,2.0,4.96,1,0,19
1384,0,1114.0,99.0,0,4,2.0,4.78,0,0,19
1385,0,558.0,99.0,0,3,1.0,4.97,1,0,12
1387,0,2831.0,62.0,1,2,1.0,4.88,1,0,19
1389,0,2448.0,100.0,1,6,1.0,4.85,1,0,20
1391,0,1000.0,100.0,0,3,1.0,4.82,1,0,19
1394,0,877.0,99.0,0,4,1.5,4.86,1,0,9
1395,0,3000.0,90.0,1,4,2.5,4.89,1,0,13
1396,0,1114.0,99.0,0,2,2.5,4.8,0,0,19
1397,0,1050.0,95.0,0,6,1.0,4.62,1,0,19
1398,0,1121.0,100.0,1,5,2.0,4.78,1,0,19
1400,0,1262.0,98.0,0,3,2.0,4.91,1,0,9
1401,0,971.0,99.0,1,3,1.0,4.89,1,0,9
1402,0,1800.0,0.0,0,4,1.0,4.82,1,0,19
1405,0,1810.0,83.0,0,4,2.5,5.0,1,0,19
1406,0,2363.0,100.0,1,3,1.5,4.87,1,0,17
1409,0,1428.0,99.0,0,4,2.0,4.5,1,0,19
1410,0,1207.0,99.0,1,4,1.0,4.84,1,1,9
1412,0,1184.0,93.0,0,2,1.0,4.84,1,0,9
1413,0,2546.0,98.0,1,3,1.5,4.8,1,0,9
1419,0,2484.0,98.0,0,6,2.0,4.82,1,0,19
1421,0,780.0,100.0,0,4,1.0,4.9,1,0,17
1422,0,1492.0,98.0,1,4,1.0,4.91,1,1,19
1423,0,2819.0,100.0,0,7,2.5,4.57,1,0,19
1425,0,270.0,100.0,0,2,1.0,4.41,1,0,19
1431,0,1114.0,0.0,0,4,1.0,4.93,1,0,19
1432,0,1101.0,73.0,0,3,1.5,4.92,1,0,19
1434,0,1816.0,100.0,1,2,1.0,4.84,1,0,19
1435,0,1300.0,99.0,0,4,2.0,4.87,1,0,19
1436,0,1114.0,100.0,1,7,2.0,4.89,1,0,19
1439,0,1421.0,98.0,0,5,1.0,4.55,1,0,19
1440,0,736.0,100.0,0,2,1.0,4.82,1,0,19
1442,0,1114.0,99.0,0,4,1.0,4.8,1,0,19
1445,0,2262.0,97.0,1,4,1.0,4.9,1,0,17
1446,0,1114.0,100.0,0,4,1.0,4.88,1,0,19
1447,0,1450.0,98.0,1,2,1.0,4.97,1,0,9
1449,0,600.0,75.0,0,4,2.0,4.4,1,0,19
1450,0,698.0,100.0,1,4,1.0,4.74,1,1,19
1451,0,1000.0,99.0,0,4,2.0,4.97,1,0,19
1452,0,1114.0,100.0,0,2,2.0,4.8,1,0,19
1454,0,2993.0,0.0,0,6,2.5,4.91,1,0,19
1455,0,638.0,100.0,1,3,1.0,4.77,1,0,9
1456,0,864.0,99.0,1,2,1.0,4.94,1,0,9
1457,0,1114.0,99.0,0,4,1.0,5.0,1,0,21
1460,0,1517.0,100.0,0,5,2.0,4.78,1,0,9
1463,0,1475.0,65.0,0,2,1.0,4.85,1,0,17
1464,0,971.0,94.0,0,5,1.0,4.8,1,0,19
1466,0,3430.0,100.0,1,2,1.0,4.9,1,1,9
1467,0,1114.0,99.0,0,3,1.0,4.79,1,0,19
1468,0,1114.0,42.0,0,2,1.0,4.73,1,0,19
1469,0,1897.0,96.0,1,4,1.5,4.87,1,0,20
1470,0,950.0,100.0,1,6,2.0,4.71,1,0,9
1472,0,1299.0,100.0,0,2,1.0,4.69,1,0,19
1474,0,1281.0,60.0,0,3,1.0,4.37,1,0,13
1476,0,800.0,95.0,0,2,1.0,4.57,1,0,9
